TIPO DE ELECCIÓN,ÁMBITO,REGIÓN / CONTINENTE,PROVINCIA / PAÍS,DISTRITO / CIUDAD,CENTRO POBLADO,LOCAL DE VOTACIÓN,NÚMERO DE MESA,ESTADO DEL ACTA,TIPO DE OBSERVACIÓN,ELECTORES HÁBILES,FUERZA POPULAR,JUNTOS POR EL PERÚ,VOTOS EN BLANCO,VOTOS NULOS,VOTOS IMPUGNADOS
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079505,Contabilizada,,300,95,130,2,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079506,Contabilizada,,300,103,131,0,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079507,Contabilizada,,300,101,122,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079508,Contabilizada,,300,103,123,1,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079509,Contabilizada,,300,100,121,2,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079510,Contabilizada,,300,100,117,3,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43009 MARIA UGARTECHE DE MAC LEAN,079511,Contabilizada,,300,106,112,2,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42002 CARLOS WIESSE,079517,Contabilizada,,230,71,92,2,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42002 CARLOS WIESSE,079518,Contabilizada,,300,89,146,2,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42002 CARLOS WIESSE,079519,Contabilizada,,300,105,135,0,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42002 CARLOS WIESSE,079520,Contabilizada,,300,103,138,0,22,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079521,Contabilizada,,259,76,119,2,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079522,Contabilizada,,300,105,136,1,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079523,Contabilizada,,300,90,152,3,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079524,Contabilizada,,300,99,131,0,20,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079525,Contabilizada,,300,97,140,1,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079526,Contabilizada,,300,83,152,0,22,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079527,Contabilizada,,300,114,123,2,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42003 GREGORIO ALBARRACIN,079528,Contabilizada,,300,101,128,0,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079529,Contabilizada,,236,59,105,2,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079530,Contabilizada,,300,77,141,5,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079531,Contabilizada,,300,82,122,2,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079532,Contabilizada,,300,87,130,2,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079536,Contabilizada,,300,94,128,1,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079537,Contabilizada,,300,86,124,0,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079538,Contabilizada,,300,69,143,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079539,Contabilizada,,300,78,144,4,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079540,Contabilizada,,300,86,127,1,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079541,Contabilizada,,300,87,132,2,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079542,Contabilizada,,300,89,147,3,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079545,Contabilizada,,300,94,135,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA CORONEL BOLOGNESI,079546,Contabilizada,,300,96,126,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43001 HERMANOS BARRETO,079547,Contabilizada,,273,75,115,0,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43001 HERMANOS BARRETO,079549,Contabilizada,,300,84,134,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43001 HERMANOS BARRETO,079552,Contabilizada,,300,102,125,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43001 HERMANOS BARRETO,079553,Contabilizada,,300,83,134,0,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43001 HERMANOS BARRETO,079556,Contabilizada,,300,87,115,2,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43001 HERMANOS BARRETO,079558,Contabilizada,,300,91,121,0,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079561,Contabilizada,,259,54,146,1,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079563,Contabilizada,,300,85,158,0,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079567,Contabilizada,,300,86,155,4,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079569,Contabilizada,,300,91,141,0,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079571,Contabilizada,,300,85,152,1,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079572,Contabilizada,,300,87,145,0,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079573,Contabilizada,,300,101,141,2,9,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE JORGE BASADRE GROHMANN,079574,Contabilizada,,300,109,126,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43008 JORGE MARTORELL FLORES,079575,Contabilizada,,230,52,96,0,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43008 JORGE MARTORELL FLORES,079576,Contabilizada,,300,72,143,3,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43008 JORGE MARTORELL FLORES,079577,Contabilizada,,300,96,123,2,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43008 JORGE MARTORELL FLORES,079578,Contabilizada,,300,91,136,2,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43008 JORGE MARTORELL FLORES,079579,Contabilizada,,300,85,138,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43008 JORGE MARTORELL FLORES,079580,Contabilizada,,300,107,119,1,9,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42016 MAXIMILIANA VELASQUEZ DE SOTILLO,079586,Contabilizada,,230,68,86,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42016 MAXIMILIANA VELASQUEZ DE SOTILLO,079587,Contabilizada,,300,89,140,0,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42016 MAXIMILIANA VELASQUEZ DE SOTILLO,079588,Contabilizada,,300,78,152,1,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42016 MAXIMILIANA VELASQUEZ DE SOTILLO,079589,Contabilizada,,300,80,146,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42016 MAXIMILIANA VELASQUEZ DE SOTILLO,079590,Contabilizada,,300,99,125,0,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079597,Contabilizada,,300,108,107,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079598,Contabilizada,,300,71,143,1,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079599,Contabilizada,,300,76,130,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079600,Contabilizada,,300,78,149,2,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079601,Contabilizada,,300,90,108,1,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079604,Contabilizada,,300,104,98,3,9,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079605,Contabilizada,,300,79,130,2,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MODESTO BASADRE,079606,Contabilizada,,300,89,125,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42007 LEONCIO PRADO,079607,Contabilizada,,230,63,97,0,9,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42007 LEONCIO PRADO,079608,Contabilizada,,300,70,156,1,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42007 LEONCIO PRADO,079609,Contabilizada,,300,81,148,0,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42007 LEONCIO PRADO,079610,Contabilizada,,300,74,143,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42007 LEONCIO PRADO,079611,Contabilizada,,300,94,118,1,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42010 SANTISIMA NIÑA MARIA,079617,Contabilizada,,300,92,131,0,20,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42195 WILMA SOTILLO DE BACIGALUPO,079632,Contabilizada,,230,65,112,2,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42195 WILMA SOTILLO DE BACIGALUPO,079633,Contabilizada,,300,88,169,1,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42195 WILMA SOTILLO DE BACIGALUPO,079634,Contabilizada,,300,98,144,2,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42195 WILMA SOTILLO DE BACIGALUPO,079636,Contabilizada,,300,78,173,1,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42195 WILMA SOTILLO DE BACIGALUPO,079637,Contabilizada,,300,124,133,0,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079638,Contabilizada,,281,74,129,1,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079639,Contabilizada,,300,81,144,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079640,Contabilizada,,300,79,133,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079641,Contabilizada,,300,91,145,2,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079644,Contabilizada,,300,93,142,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079649,Contabilizada,,300,98,115,1,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE SAN JOSE FE Y ALEGRIA 40,079650,Contabilizada,,300,88,130,1,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42015 ZOILA SABEL CACERES,079652,Contabilizada,,284,85,140,1,6,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42015 ZOILA SABEL CACERES,079653,Contabilizada,,300,81,154,2,22,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42015 ZOILA SABEL CACERES,079654,Contabilizada,,300,92,144,1,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42015 ZOILA SABEL CACERES,079655,Contabilizada,,300,105,126,0,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42015 ZOILA SABEL CACERES,079656,Contabilizada,,300,82,162,1,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079657,Contabilizada,,273,93,123,2,20,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079658,Contabilizada,,300,88,147,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079659,Contabilizada,,300,97,147,2,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079660,Contabilizada,,300,120,125,1,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079661,Contabilizada,,300,102,143,3,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079662,Contabilizada,,300,103,143,1,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079663,Contabilizada,,300,109,137,0,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42019 LASTENIA REJAS DE CASTAÑON,079664,Contabilizada,,300,98,128,1,23,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079665,Contabilizada,,287,78,153,0,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079666,Contabilizada,,300,96,125,2,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079667,Contabilizada,,300,74,165,2,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079668,Contabilizada,,300,65,167,1,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079669,Contabilizada,,300,84,141,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079670,Contabilizada,,300,97,128,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079671,Contabilizada,,300,86,147,1,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079672,Contabilizada,,300,88,138,2,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079673,Contabilizada,,300,61,178,0,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079674,Contabilizada,,300,88,130,2,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079675,Contabilizada,,300,89,130,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079677,Contabilizada,,300,99,117,1,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079678,Contabilizada,,300,92,139,5,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42241 HERMOGENES ARENAS YAÑES,079679,Contabilizada,,300,89,138,1,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079681,Contabilizada,,300,102,121,3,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079682,Contabilizada,,300,79,135,0,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079683,Contabilizada,,300,66,165,2,9,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079684,Contabilizada,,300,82,150,2,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079686,Contabilizada,,300,97,114,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079687,Contabilizada,,300,108,124,0,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079689,Contabilizada,,300,84,142,2,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079690,Contabilizada,,300,85,119,1,20,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079692,Contabilizada,,300,90,142,2,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079693,Contabilizada,,300,87,117,0,23,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE EMBLEMATICA FRANCISCO ANTONIO DE ZELA,079694,Contabilizada,,300,89,132,4,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42006 SAN FRANCISCO DE ASIS,079697,Contabilizada,,300,72,147,1,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42006 SAN FRANCISCO DE ASIS,079698,Contabilizada,,300,90,137,0,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42006 SAN FRANCISCO DE ASIS,079699,Contabilizada,,300,80,138,1,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42006 SAN FRANCISCO DE ASIS,079700,Contabilizada,,300,78,146,3,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42217 NUESTROS HEROES DE LA GUERRA DEL PACIFICO,079703,Contabilizada,,300,97,121,1,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42217 NUESTROS HEROES DE LA GUERRA DEL PACIFICO,079710,Contabilizada,,300,73,153,3,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42217 NUESTROS HEROES DE LA GUERRA DEL PACIFICO,079711,Contabilizada,,300,87,128,3,21,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 42217 NUESTROS HEROES DE LA GUERRA DEL PACIFICO,079712,Contabilizada,,300,107,121,5,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43005 MODESTO MOLINA,079719,Contabilizada,,300,107,153,1,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43005 MODESTO MOLINA,079720,Contabilizada,,300,95,158,2,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43005 MODESTO MOLINA,079721,Contabilizada,,300,110,142,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE 43005 MODESTO MOLINA,079722,Contabilizada,,300,116,134,1,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079723,Contabilizada,,291,82,124,2,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079724,Contabilizada,,300,94,131,0,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079725,Contabilizada,,300,86,143,1,6,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079726,Contabilizada,,300,90,115,4,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079727,Contabilizada,,300,92,116,0,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079728,Contabilizada,,300,84,144,1,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079729,Contabilizada,,300,95,128,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079730,Contabilizada,,300,80,146,1,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ADVENTISTA 28 DE JULIO,079732,Contabilizada,,300,88,127,2,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079733,Contabilizada,,291,93,129,1,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079735,Contabilizada,,300,80,147,2,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079737,Contabilizada,,300,84,150,0,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079740,Contabilizada,,300,95,125,3,22,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079741,Contabilizada,,300,86,136,3,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079744,Contabilizada,,300,109,113,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079745,Contabilizada,,300,91,137,1,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079748,Contabilizada,,300,96,131,1,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIMA,079750,Contabilizada,,300,80,147,2,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP NUESTRA SEÑORA DE FATIMA,079752,Contabilizada,,300,92,142,4,7,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP NUESTRA SEÑORA DE FATIMA,079753,Para envío al JEE,Acta impugnada,300,103,120,4,11,1
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP NUESTRA SEÑORA DE FATIMA,079754,Contabilizada,,300,112,136,2,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP NUESTRA SEÑORA DE FATIMA,079755,Contabilizada,,300,112,127,1,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP NUESTRA SEÑORA DE FATIMA,079756,Contabilizada,,300,133,114,1,11,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP WILLIAM PRESCOTT,079757,Contabilizada,,256,64,123,1,21,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP WILLIAM PRESCOTT,079758,Contabilizada,,300,84,167,2,15,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP WILLIAM PRESCOTT,079759,Contabilizada,,300,100,137,1,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP WILLIAM PRESCOTT,079761,Contabilizada,,300,86,147,1,19,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP WILLIAM PRESCOTT,079762,Para envío al JEE,Acta impugnada,300,89,137,1,29,1
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,EESPP JOSE JIMENEZ BORJA,079764,Contabilizada,,300,95,136,1,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,EESPP JOSE JIMENEZ BORJA,079765,Contabilizada,,300,107,114,2,18,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,EESPP JOSE JIMENEZ BORJA,079766,Contabilizada,,300,115,115,2,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,EESPP JOSE JIMENEZ BORJA,079767,Contabilizada,,300,103,121,0,16,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,EESPP JOSE JIMENEZ BORJA,079768,Contabilizada,,300,98,123,5,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIENTIFICA SCHOOL,079769,Contabilizada,,230,51,91,2,8,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIENTIFICA SCHOOL,079770,Contabilizada,,300,76,117,0,12,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP CIENTIFICA SCHOOL,079772,Contabilizada,,300,66,121,0,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MIGUEL PRO,079776,Contabilizada,,300,89,136,1,5,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MIGUEL PRO,079777,Contabilizada,,300,100,122,4,5,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IE MIGUEL PRO,079778,Contabilizada,,300,90,140,1,10,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ALEXANDER FLEMING,079779,Contabilizada,,284,85,139,2,13,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ALEXANDER FLEMING,079780,Contabilizada,,300,74,165,0,17,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ALEXANDER FLEMING,079781,Contabilizada,,300,97,131,1,14,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ALEXANDER FLEMING,079782,Contabilizada,,300,114,119,1,20,0
PRESIDENCIAL,PERÚ,TACNA,TACNA,TACNA,,IEP ALEXANDER FLEMING,079783,Contabilizada,,300,92,140,0,12,0
